"","Sample.Name","replicateID.x","label","timepoint.x","date_time","mtabName","quantType","dilution_factor","combined_mtab_ID","r2_line","n_timepoints","Concentration_ngmL","df_adjusted_ngmL","mean_blank","blank_adj_concentration","Blank_adj_concentration_ngmL_inSample","Blank_adj_concentration_inSample_nM","cellNorm_blank_adj_concen_inSample_agCell","rain_pVal","rain_phase","rain_peak.shape","rain_period","isRAINsig","LR_pVal","LR_rSquared","LR_slope","isLRsig"
"87","4_RP_filter_B_T0","B","0B",0,2022-07-28 10:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,8.42825052921873,8.42825052921873,0.616383076216835,7.8118674530019,0.0219397501909844,0.167261951597045,2.61530267231703,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"88","4_RP_filter_B_T0_DF10X","B","0B",0,2022-07-28 10:00:00,"glutathione oxidized","MQ","df10x","glutathione oxidized MQ df10x",0.976208939127493,24,112.54869653511,1125.4869653511,295.515202290471,829.971763060629,2.33098849368261,3.80488793183913,59.4931093472994,5.46970877766522e-09,10,12,24,1,0.0744224789066405,0.0447589332959028,1.37588151005958,0
"89","4_RP_filter_B_T0_DF10X","B","0B",0,2022-07-28 10:00:00,"n-acetylglutamic acid","MQ","df10x","n-acetylglutamic acid MQ df10x",0.997841713813574,24,31.8163273295298,318.163273295298,50.2558639152695,267.907409380028,0.752422090041084,3.9774916215102,62.1919352699816,0.00177910309320629,12,10,24,1,0.16290968019825,0.0276245677775954,0.742805546158466,0
"90","4_RP_filter_B_T0","B","0B",0,2022-07-28 10:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,0,0,0,0,0,0,0,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"91","4_RP_filter_B_T0","B","0B",0,2022-07-28 10:00:00,"threonine (isom. homoserine)","MM","original","threonine (isom. homoserine) MM original",0.90162151276754,13,0,0,0,0,0,0,0,0.999999999999998,8,6,24,0,0.061351262300445,0.0491164848431755,2.2805120770656,0
"92","4_RP_filter_B_T0","B","0B",0,2022-07-28 10:00:00,"tetrahydrobiopterin240","MQ","original","tetrahydrobiopterin240 MQ original",0.991476079045295,15,16.2995748319427,16.2995748319427,0,0,0,0,0,0.99999999942586,18,6,24,0,0.49120250020679,0.00679518049833896,-0.0550490282088122,0
"93","4_RP_filter_B_T0_DF10X","B","0B",0,2022-07-28 10:00:00,"s-adenosyl-l-methionine","MQ","df10x","s-adenosyl-l-methionine MQ df10x",0.954517832641744,24,30.7646493736603,307.646493736603,217.090548895197,90.555944841406,0.254327767346532,0.483191350520626,7.55516492657852,0.000307297787163179,6,12,24,1,0.956996563862371,4.1835205402955e-05,-0.00252119484284449,0
"94","4_RP_filter_B_T0_DF10X","B","0B",0,2022-07-28 10:00:00,"NAD","MQ","df10x","NAD MQ df10x",0.994288810881299,24,66.7107201307942,667.107201307942,300.882219638777,366.224981669165,1.02854850774916,1.55034970946318,24.2412198319502,6.88174311421574e-10,12,12,24,1,0.215726656562131,0.0218092153085314,0.171411890689383,0
"95","4_RP_filter_B_T0_DF10X","B","0B",0,2022-07-28 10:00:00,"glutamine","MQ","df10x","glutamine MQ df10x",0.996372947529935,22,0.87151178531158,8.7151178531158,0,8.7151178531158,0.0244765428666961,0.167486949956864,2.61882073967235,0.0630679320986568,12,18,24,0,0.204120552622724,0.0229354757690122,-0.131049678237496,0
"96","4_RP_filter_B_T0","B","0B",0,2022-07-28 10:00:00,"T_90to62","MQ","original","T_90to62 MQ original",0.834894951694514,23,1022.35886536853,1022.35886536853,0,0,0,0,0,0.274727956191941,8,8,24,0,0.324580445266978,0.0138650932787596,-3.29955477530593,0
"97","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"aspartic acid neg","MQ","original","aspartic acid neg MQ original",0.999191010493507,18,7.65132038394736,7.65132038394736,0,0,0,0,0,0.999956317746745,10,16,24,0,0.793903476926343,0.00098149229697724,0.00783446771114922,0
"98","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"guanosine pos","MQ","original","guanosine pos MQ original",0.999234170182166,24,0.827492888552536,0.827492888552536,0.0807030670266593,0.746789821525877,0.00230440187960625,0.00813584304658988,0.127211788802746,0.0207147332965842,8,6,24,1,0.206196357758745,0.0227286546712215,0.000519545960654279,0
"99","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"succinic acid","MQ","original","succinic acid MQ original",0.998466043878416,21,60.9201748802355,60.9201748802355,25.4097310028215,35.510443877414,0.109576123372391,0.927903492017873,14.5086701378027,0.227276189113368,4,18,24,0,0.0173431518296731,0.0782227068966008,-0.128903315192544,1
"100","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"T_90to30","MQ","original","T_90to30 MQ original",0.993583473156185,13,0,0,0,0,0,0,0,0.999999998666677,8,8,24,0,0.35890347365449,0.0120377303199197,-0.0791421569831173,0
"101","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"T_90to62","MQ","original","T_90to62 MQ original",0.834894951694514,23,0,0,0,0,0,0,0,0.274727956191941,8,8,24,0,0.324580445266978,0.0138650932787596,-3.29955477530593,0
"102","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"citrulline","MQ","original","citrulline MQ original",0.996463383987858,24,6.04674411570904,6.04674411570904,0,6.04674411570904,0.0186587016910154,0.106505517957734,1.66531696582387,1.2445326039544e-09,12,14,24,1,0.546361954000382,0.00522177957202121,0.0133460295231317,0
"103","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"cytidine pos","MQ","original","cytidine pos MQ original",0.99834267919947,24,6.74565772052783,6.74565772052783,0,6.74565772052783,0.0208153698434227,0.0855824761262342,1.3381649345792,1.9134655552702e-09,10,12,24,1,0.207879962890191,0.0225626756746138,-0.0309163355947428,0
"104","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,0,0,0,0,0,0,0,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
"105","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"citric acid","MQ","original","citric acid MQ original",0.987589275516277,24,164.265225598142,164.265225598142,0,164.265225598142,0.506880361396552,2.63835291170389,41.2532040587317,0.00231968646396742,20,10,24,1,0.00642905655544855,0.101329039196751,1.25769387659888,1
"106","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"glutathione pos","MQ","original","glutathione pos MQ original",0.98510047956785,20,11.0312188422675,11.0312188422675,11.0312188422675,0,0,0,0,0.000839380368363877,12,6,24,1,0.000464923444128181,0.161595953535665,0.70831385473409,1
"107","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"guanine","MQ","original","guanine MQ original",0.991241977866956,16,9.39180149792987,9.39180149792987,0,9.39180149792987,0.0289806909533092,0.191760014248059,2.99835361789095,0.9999975852081,10,6,24,0,0.761276746459022,0.00132710114971849,0.00247901821440256,0
"108","5_RP_filter_C_T0_DF500X","C","0C",0,2022-07-28 10:00:00,"glutamic acid neg","MQ","df500x","glutamic acid neg MQ df500x",0.95713219426349,24,72.2283578276815,36114.1789138408,0,36114.1789138408,111.439094870694,757.419254201687,11842.9838983957,0.000101536215005136,10,6,24,1,0.0105755717443562,0.0897400308537861,271.659746997047,1
"109","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"desthiobiotin","MQ","original","desthiobiotin MQ original",0.999988888265056,12,0.499504436575077,0.499504436575077,0,0.499504436575077,0.00154134259645287,0.00719379537222471,0.11248196066973,0.00360594552745469,10,8,24,1,0.923206569326018,0.000133686403497989,8.19596108525018e-05,0
"110","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"3-methyl-2-oxobutanoic acid","MQ","original","3-methyl-2-oxobutanoic acid MQ original",0.996791556627532,21,5.67102622912997,5.67102622912997,0,5.67102622912997,0.0174993326435564,0.126714935869344,1.98131079565516,0.000670471301658057,16,12,24,1,0.197585306216503,0.0236028430269088,0.0102829807751837,0
"111","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"4-hydroxybenzoic acid","MQ","original","4-hydroxybenzoic acid MQ original",0.998866482032652,21,1.12264799317698,1.12264799317698,0,1.12264799317698,0.00346420381082226,0.0250811164988579,0.392167557402318,6.13374615921615e-05,10,14,24,1,0.000339628648381781,0.168642967040449,-0.00609609227219012,1
"112","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"adenine pos","MQ","original","adenine pos MQ original",0.974485231736213,18,7.03799043011193,7.03799043011193,0,0,0,0,0,0.999999952406282,10,6,24,0,0.000212341445644036,0.179106122178472,0.0251601722760289,1
"113","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"alpha-ketoglutaric acid","MQ","original","alpha-ketoglutaric acid MQ original",0.996373754795592,13,68.8570061010944,68.8570061010944,0,0,0,0,0,0.999999999997642,10,6,24,0,0.255336321865806,0.0184439088040578,0.0678566226067568,0
"114","5_RP_filter_C_T0_DF10X","C","0C",0,2022-07-28 10:00:00,"adenosine 5'-monophosphate pos","MQ","df10x","adenosine 5'-monophosphate pos MQ df10x",0.99173276805267,24,26.3348659422998,263.348659422998,65.34227279043,198.006386632568,0.610996931637104,1.5619329506547,24.4223350309122,1.85138040265035e-08,6,10,24,1,0.264300000881811,0.0177689759101211,0.166948829372144,0
"115","5_RP_filter_C_T0_DF10X","C","0C",0,2022-07-28 10:00:00,"glutamine","MQ","df10x","glutamine MQ df10x",0.996372947529935,22,8.16093523726071,81.6093523726071,0,81.6093523726071,0.251825533209103,1.72318005480432,26.9435897356393,0.0630679320986568,12,18,24,0,0.204120552622724,0.0229354757690122,-0.131049678237496,0
"116","5_RP_filter_C_T0_DF10X","C","0C",0,2022-07-28 10:00:00,"glutathione oxidized","MQ","df10x","glutathione oxidized MQ df10x",0.976208939127493,24,99.4516616113122,994.516616113122,295.515202290471,699.001413822651,2.15693910847515,3.52078596946795,55.0508999009463,5.46970877766522e-09,10,12,24,1,0.0744224789066405,0.0447589332959028,1.37588151005958,0
"117","5_RP_filter_C_T0_DF10X","C","0C",0,2022-07-28 10:00:00,"n-acetylglutamic acid","MQ","df10x","n-acetylglutamic acid MQ df10x",0.997841713813574,24,39.6572905407085,396.572905407085,50.2558639152695,346.317041491816,1.06864557918424,5.6491281872614,88.3295926140994,0.00177910309320629,12,10,24,1,0.16290968019825,0.0276245677775954,0.742805546158466,0
"118","5_RP_filter_C_T0_DF10X","C","0C",0,2022-07-28 10:00:00,"NAD","MQ","df10x","NAD MQ df10x",0.994288810881299,24,56.3440477669921,563.440477669921,300.882219638777,262.558258031144,0.810187452845654,1.22121015456891,19.0948039898465,6.88174311421574e-10,12,12,24,1,0.215726656562131,0.0218092153085314,0.171411890689383,0
"119","5_RP_filter_C_T0_DF10X","C","0C",0,2022-07-28 10:00:00,"s-adenosyl-l-methionine","MQ","df10x","s-adenosyl-l-methionine MQ df10x",0.954517832641744,24,39.6934222539049,396.934222539049,217.090548895197,179.843673643852,0.554951457069136,1.05433923638099,16.4856155037511,0.000307297787163179,6,12,24,1,0.956996563862371,4.1835205402955e-05,-0.00252119484284449,0
"120","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"nicotinamide","MQ","original","nicotinamide MQ original",0.984436596775552,17,10.9888935648979,10.9888935648979,0,10.9888935648979,0.0339089075076076,0.277832553647807,4.3441811665709,0.999999907380676,22,6,24,0,0.469316434353539,0.007505062875807,0.0113411919272465,0
"121","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"pantothenic acid neg","MQ","original","pantothenic acid neg MQ original",0.999469507739185,21,0,0,0,0,0,0,0,0.0427361065370099,10,14,24,1,0.0587081983547016,0.0501150936330056,0.00111737759158576,0
"122","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"phenylalanine","MQ","original","phenylalanine MQ original",0.999612837799534,24,20.6969876482314,20.6969876482314,1.28242787532613,19.4145597729053,0.0599083527156249,0.362663313249137,5.67059228494959,4.88122008181451e-11,10,16,24,1,0.0104477240683733,0.090023359704463,-0.0401835679446262,1
"123","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"hexose-6-phosphate","MQ","original","hexose-6-phosphate MQ original",0.996909277100403,19,3.86737272645295,3.86737272645295,2.43376922604685,0,0,0,0,0.0127698523927775,10,8,24,1,0.722985760365963,0.00180622962643505,0.00087165896476693,0
"124","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"inosine 5-monophosphate pos","MQ","original","inosine 5-monophosphate pos MQ original",0.993768963842998,21,68.2386172424159,68.2386172424159,0,68.2386172424159,0.210566873439511,0.536927540198157,8.39538231685717,1.32654614920799e-05,6,8,24,1,0.248319968699133,0.0189925916007248,0.0590303881266993,0
"125","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"isoleucine","MQ","original","isoleucine MQ original",0.999160181657184,24,19.1312012215785,19.1312012215785,0.873526854086965,18.2576743674915,0.0563385010306122,0.429507517196098,6.71576617860684,6.13604097004068e-08,10,6,24,1,0.0253058021648195,0.0694489135365775,-0.0401633221140842,1
"126","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"kynurenine","MQ","original","kynurenine MQ original",0.999705423078898,12,0,0,0,0,0,0,0,0.999999999999874,10,14,24,0,0.226237519401653,0.0208487270478438,0.000655217405060128,0
"127","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,12.0764212380488,12.0764212380488,0.616383076216835,11.460038161832,0.0353627389116335,0.269594716106072,4.2153745950147,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"128","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"lumichrome","MQ","original","lumichrome MQ original",0.995982532749672,24,13.6891171728947,13.6891171728947,0,13.6891171728947,0.0422411051062721,0.174492049361584,2.72835225606377,0.0026500860685209,10,16,24,1,2.29533467249328e-05,0.227325103479809,-0.026769665112653,1
"129","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"methionine","MQ","original","methionine MQ original",0.979365040216442,13,7.13056843975767,7.13056843975767,2.85468535748797,0,0,0,0,0.574028146363454,8,12,24,0,0.0341754922231355,0.0625025082453176,0.0188342705185886,1
"130","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"MTA","MQ","original","MTA MQ original",0.996150100661098,24,6.96699628910715,6.96699628910715,1.20729527863838,5.75970101046877,0.0177729602786697,0.0597752002107749,0.934643171126834,3.92697259359252e-09,6,16,24,1,0.45725929534217,0.00791924046541766,-0.00180348588297245,0
"131","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"n-acetylglucosamine204","MQ","original","n-acetylglucosamine204 MQ original",0.997370121277674,23,1.25976737708964,1.25976737708964,0,1.25976737708964,0.00388731906616032,0.0175737751634734,0.274783001805789,6.08132753194806e-13,4,18,24,1,0.000127273839435428,0.190400629367028,-0.0111754485361849,1
"132","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"NADP","MQ","original","NADP MQ original",0.99628573730501,23,76.7919314688924,76.7919314688924,14.8365329615526,61.9553985073398,0.19117847171558,0.257164245457527,4.02101214261657,0.000870169553315365,6,8,24,1,0.00517801030061368,0.106360425803097,0.0780061884370908,1
"133","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"uridine 5-monophosphate pos","MQ","original","uridine 5-monophosphate pos MQ original",0.998822078816997,24,30.2986394512671,30.2986394512671,0,30.2986394512671,0.0934938314482539,0.253955809991183,3.97084514546649,3.21991504767415e-18,4,14,24,1,0.0697251061210879,0.0462255665386186,-0.0319173804964132,0
"134","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"xanthosine neg","MQ","original","xanthosine neg MQ original",0.999211849571895,13,0.827143621155832,0.827143621155832,0,0.827143621155832,0.00255235309903025,0.00796962811162883,0.124612857249981,0.014715980719142,4,14,24,1,0.96146218707577,3.35914376108158e-05,-2.39326941887582e-05,0
"135","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"threonine (isom. homoserine)","MM","original","threonine (isom. homoserine) MM original",0.90162151276754,13,0,0,0,0,0,0,0,0.999999999999998,8,6,24,0,0.061351262300445,0.0491164848431755,2.2805120770656,0
"136","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"proline","MQ","original","proline MQ original",0.995437210706399,24,90.5967668617577,90.5967668617577,0,90.5967668617577,0.279558389555862,2.42819759885227,37.9672221240801,0.00184172083923247,4,14,24,1,0.234498635360995,0.0201300387363181,-0.123306350061881,0
"137","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"s-(5'-adenosyl)-L-homocysteine pos","MQ","original","s-(5'-adenosyl)-L-homocysteine pos MQ original",0.994828985142145,24,4.78280419063994,4.78280419063994,0.645069092254485,4.13773509838545,0.012767989417089,0.0332145090322547,0.519341030057002,3.57482306996061e-06,4,18,24,1,0.408945569150124,0.00976271481248913,-0.00185117722305494,0
"138","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,30.0936896376941,30.0936896376941,0,0,0,0,0,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"139","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"tryptophan","MQ","original","tryptophan MQ original",0.999473009771259,24,7.03142863186626,7.03142863186626,0.185511483472969,6.84591714839329,0.0211247447269064,0.103436051152653,1.61732287833855,2.34031038432103e-14,8,18,24,1,9.67392575602335e-05,0.196405640699265,-0.0170087975939358,1
"140","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"tyrosine","MQ","original","tyrosine MQ original",0.999879954616746,24,26.8067520171427,26.8067520171427,1.88659233073926,24.9201596864034,0.0768972221716952,0.424401027494317,6.63592126447237,2.15908302910301e-07,10,12,24,1,0.3009416916293,0.0152774790864839,-0.030669140817401,0
"141","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"tetrahydrobiopterin240","MQ","original","tetrahydrobiopterin240 MQ original",0.991476079045295,15,125.517929183438,125.517929183438,0,0,0,0,0,0.99999999942586,18,6,24,0,0.49120250020679,0.00679518049833896,-0.0550490282088122,0
"142","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"thymidine","MQ","original","thymidine MQ original",0.995481186951323,24,5.06813343695836,5.06813343695836,0,5.06813343695836,0.0156389600950358,0.0645624410479125,1.00949631994429,9.3466101832006e-18,16,12,24,1,0.788651033160565,0.00103336101703318,-0.00220643475577169,0
"143","5_RP_filter_C_T0","C","0C",0,2022-07-28 10:00:00,"UDP-glucose","MQ","original","UDP-glucose MQ original",0.994904185641789,21,64.5399562103582,64.5399562103582,0,64.5399562103582,0.199153753993286,0.32633711962457,5.10259705139933,0.000624356867316913,4,18,24,1,0.0211946251516687,0.0735616032417874,-0.0431053657900931,1
"144","5_RP_filter_C_T0_DF500X","C","0C",0,2022-07-28 10:00:00,"sucrose387 neg","MQ","df500x","sucrose387 neg MQ df500x",0.998306302694827,21,0,0,0,0,0,0,0,2.20087323702796e-19,12,14,24,1,0.415125524850398,0.00950921089547059,14.8516456311456,0
"145","28_RP_filter_A_T10_DF500X","A","10A",10,2022-07-28 20:00:00,"sucrose387 neg","MQ","df500x","sucrose387 neg MQ df500x",0.998306302694827,21,64.131992528252,32065.996264126,3581.27254498565,28484.7237191403,103.329441174526,301.868072376646,4719.99978976557,2.20087323702796e-19,12,14,24,1,0.415125524850398,0.00950921089547059,14.8516456311456,0
"146","28_RP_filter_A_T10","A","10A",10,2022-07-28 20:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,0,0,0,0,0,0,0,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"147","28_RP_filter_A_T10","A","10A",10,2022-07-28 20:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,0,0,0,0,0,0,0,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
